latitude,longitude,noise_pred_dB
20.992663699999998,105.84176629999982,60.425439787956186
20.992663699999998,105.84206629999981,60.87900082379106
20.992663699999998,105.84236629999981,62.47601728253694
20.992663699999998,105.8426662999998,68.62836565168777
20.992663699999998,105.8429662999998,56.90488658865525
20.992663699999998,105.8432662999998,62.507212051050026
20.992663699999998,105.8435662999998,57.20198084974858
20.992663699999998,105.84386629999979,61.717267256335134
20.992663699999998,105.84416629999978,59.40879933363829
20.992663699999998,105.84446629999978,58.56186271788411
20.992663699999998,105.84476629999978,60.06400440940687
20.992663699999998,105.84506629999977,60.11918169766831
20.992663699999998,105.84536629999977,60.12540156671366
20.992663699999998,105.84566629999976,60.992614950680704
20.992663699999998,105.84596629999976,62.15179344142107
20.992663699999998,105.84626629999975,62.15179344142107
20.992663699999998,105.84656629999975,62.15179344142107
20.992663699999998,105.84686629999975,62.15179344142107
20.992663699999998,105.84716629999974,62.15179344142107
20.992663699999998,105.84746629999974,62.15179344142107
20.992663699999998,105.84776629999973,62.15179344142107
20.992663699999998,105.84806629999973,62.15179344142107
20.992663699999998,105.84836629999973,62.15179344142107
20.992663699999998,105.84866629999972,62.15179344142107
20.992663699999998,105.84896629999972,62.15179344142107
20.992663699999998,105.84926629999971,62.42293874282125
20.992663699999998,105.84956629999971,61.13510268640082
20.992663699999998,105.8498662999997,62.15179344142107
20.992663699999998,105.8501662999997,62.15179344142107
20.992663699999998,105.8504662999997,62.15179344142107
20.992663699999998,105.85076629999969,62.15179344142107
20.992663699999998,105.85106629999969,62.15179344142107
20.992663699999998,105.85136629999968,62.15179344142107
20.992663699999998,105.85166629999968,62.15179344142107
20.992663699999998,105.85196629999967,62.15179344142107
20.992663699999998,105.85226629999967,62.15179344142107
20.992663699999998,105.85256629999967,62.15179344142107
20.992663699999998,105.85286629999966,62.15179344142107
20.992663699999998,105.85316629999966,62.15179344142107
20.992663699999998,105.85346629999965,62.15179344142107
20.992663699999998,105.85376629999965,62.15179344142107
20.992663699999998,105.85406629999964,62.15179344142107
20.992663699999998,105.85436629999964,62.15179344142107
20.992663699999998,105.85466629999964,62.15179344142107
20.992663699999998,105.85496629999963,62.15179344142107
20.992663699999998,105.85526629999963,62.15179344142107
20.992663699999998,105.85556629999962,62.15179344142107
20.992663699999998,105.85586629999962,62.15179344142107
20.992663699999998,105.85616629999961,62.15179344142107
20.992663699999998,105.85646629999961,62.15179344142107
20.992663699999998,105.8567662999996,62.15179344142107
20.992663699999998,105.8570662999996,62.15179344142107
20.992663699999998,105.8573662999996,62.15179344142107
20.992663699999998,105.8576662999996,62.15179344142107
20.992963699999997,105.8291663,62.15179344142107
20.992963699999997,105.82946629999999,62.15179344142107
20.992963699999997,105.82976629999999,62.15179344142107
20.992963699999997,105.83006629999998,62.15179344142107
20.992963699999997,105.83036629999998,62.15179344142107
20.992963699999997,105.83066629999998,62.15179344142107
20.992963699999997,105.83096629999997,62.15179344142107
20.992963699999997,105.83126629999997,62.15179344142107
20.992963699999997,105.83156629999996,62.15179344142107
20.992963699999997,105.83186629999996,62.15179344142107
20.992963699999997,105.83216629999995,62.15179344142107
20.992963699999997,105.83246629999995,62.15179344142107
20.992963699999997,105.83276629999995,62.15179344142107
20.992963699999997,105.83306629999994,62.15179344142107
20.992963699999997,105.83336629999994,62.15179344142107
20.992963699999997,105.83366629999993,62.15179344142107
20.992963699999997,105.83396629999993,62.15179344142107
20.992963699999997,105.83426629999992,62.15179344142107
20.992963699999997,105.83456629999992,62.15179344142107
20.992963699999997,105.83486629999992,62.15179344142107
20.992963699999997,105.83516629999991,62.15179344142107
20.992963699999997,105.83546629999991,62.15179344142107
20.992963699999997,105.8357662999999,62.15179344142107
20.992963699999997,105.8360662999999,62.15179344142107
20.992963699999997,105.8363662999999,62.15179344142107
20.992963699999997,105.83666629999989,62.15179344142107
20.992963699999997,105.83696629999989,62.15179344142107
20.992963699999997,105.83726629999988,62.15179344142107
20.992963699999997,105.83756629999988,60.79709013396707
20.992963699999997,105.83786629999987,60.11918169766831
20.992963699999997,105.83816629999987,59.601149318393574
20.992963699999997,105.83846629999987,62.43003727293881
20.992963699999997,105.83876629999986,60.01602220023841
20.992963699999997,105.83906629999986,59.38317314895663
20.992963699999997,105.83936629999985,58.94508703927955
20.992963699999997,105.83966629999985,62.348319461434905
20.992963699999997,105.83996629999984,64.49989782770972
20.992963699999997,105.84026629999984,63.62601581869832
20.992963699999997,105.84056629999984,65.32174870700649
20.992963699999997,105.84086629999983,62.508091911364865
